observation_id,artifact_id,line_id,token_index,original_sign,canonical_sign,mapping_status,mapping_confidence,uncertainty_flag,mapping_notes
OBS_002127,KH 7A,word_8,0,AB81,AB81,identity,1.000000,0,
OBS_002127,KH 7A,word_8,1,[?],[?],identity,1.000000,0,
OBS_002127,KH 7A,word_8,2,AB70,AB70,identity,1.000000,0,
OBS_002127,KH 7A,word_8,3,AB38,AB38,identity,1.000000,0,
OBS_002128,KH 7B,word_1,0,AB10,AB10,identity,1.000000,0,
OBS_002128,KH 7B,word_1,1,AB59,AB59,identity,1.000000,0,
OBS_002128,KH 7B,word_1,2,AB28,AB28,identity,1.000000,0,
OBS_002128,KH 7B,word_1,3,AB09,AB09,identity,1.000000,0,
OBS_002129,KH 7B,word_2,0,AB03,AB03,identity,1.000000,0,
OBS_002129,KH 7B,word_2,1,AB06,AB06,identity,1.000000,0,
OBS_002129,KH 7B,word_2,2,AB69,AB69,identity,1.000000,0,
OBS_002130,KH 8,.1_log,0,R,R,identity,1.000000,0,
OBS_002130,KH 8,.1_log,1,E[,E[,identity,1.000000,0,
OBS_002131,KH 8,.2_log,0,[[FIC,[[FIC,identity,1.000000,0,
OBS_002132,KH 8,.3_log,0,]GRA,]GRA,identity,1.000000,0,
OBS_002133,KH 8,.4_log,0,]FIC,]FIC,identity,1.000000,0,
OBS_002134,KH 8,word_1,0,AB27,AB27,identity,1.000000,0,
OBS_002134,KH 8,word_1,1,[?],[?],identity,1.000000,0,
OBS_002135,KH 8,word_2,0,[?],[?],identity,1.000000,0,
OBS_002135,KH 8,word_2,1,AB59,AB59,identity,1.000000,0,
OBS_002136,KH 81,.2_log,0,MI,MI,identity,1.000000,0,
OBS_002136,KH 81,.2_log,1,JA,JA,identity,1.000000,0,
OBS_002136,KH 81,.2_log,2,I,I,identity,1.000000,0,
OBS_002137,KH 82,.2_log,0,]OLE,]OLE,identity,1.000000,0,
OBS_002137,KH 82,.2_log,1,RI,RI,identity,1.000000,0,
OBS_002138,KH 83,.1_stmt,0,A,A,identity,1.000000,0,
OBS_002138,KH 83,.1_stmt,1,DI,DI,identity,1.000000,0,
OBS_002138,KH 83,.1_stmt,2,NE[,NE[,identity,1.000000,0,
OBS_002139,KH 83,.2_log,0,VAS,VAS,identity,1.000000,0,
OBS_002139,KH 83,.2_log,1,A,A,identity,1.000000,0,
OBS_002140,KH 83,word_1,0,AB08,AB08,identity,1.000000,0,
OBS_002140,KH 83,word_1,1,AB07,AB07,identity,1.000000,0,
OBS_002140,KH 83,word_1,2,AB24,AB24,identity,1.000000,0,
OBS_002141,KH 85,.1_log,0,OLE,OLE,identity,1.000000,0,
OBS_002141,KH 85,.1_log,1,TA,TA,identity,1.000000,0,
OBS_002142,KH 85,.2_log,0,*401VAS,*401VAS,identity,1.000000,0,
OBS_002142,KH 85,.2_log,1,RU,RU,identity,1.000000,0,
OBS_002143,KH 85,.2_log,0,VINC[,VINC[,identity,1.000000,0,
OBS_002144,KH 86,.1_stmt,0,RE,RE,identity,1.000000,0,
OBS_002144,KH 86,.1_stmt,1,ZA,ZA,identity,1.000000,0,
OBS_002145,KH 86,.2_stmt,0,PI,PI,identity,1.000000,0,
OBS_002145,KH 86,.2_stmt,1,NU,NU,identity,1.000000,0,
OBS_002146,KH 86,word_1,0,AB27,AB27,identity,1.000000,0,
OBS_002146,KH 86,word_1,1,AB17,AB17,identity,1.000000,0,
OBS_002147,KH 86,word_2,0,AB39,AB39,identity,1.000000,0,
OBS_002147,KH 86,word_2,1,AB55,AB55,identity,1.000000,0,
OBS_002148,KH 87,.3_log,0,BOSM,BOSM,identity,1.000000,0,
OBS_002149,KH 88,.1-2_log,0,FIC,FIC,identity,1.000000,0,
OBS_002150,KH 88,.1-2_stmt,0,QA,QA,identity,1.000000,0,
OBS_002150,KH 88,.1-2_stmt,1,NU,NU,identity,1.000000,0,
OBS_002150,KH 88,.1-2_stmt,2,MA,MA,identity,1.000000,0,
OBS_002150,KH 88,.1-2_stmt,3,QIF,QIF,identity,1.000000,0,
OBS_002151,KH 88,.2-3_stmt,0,PU,PU,identity,1.000000,0,
OBS_002151,KH 88,.2-3_stmt,1,DE,DE,identity,1.000000,0,
OBS_002152,KH 88,word_1,0,AB16,AB16,identity,1.000000,0,
OBS_002152,KH 88,word_1,1,AB55,AB55,identity,1.000000,0,
OBS_002152,KH 88,word_1,2,AB80,AB80,identity,1.000000,0,
OBS_002153,KH 88,word_2,0,AB21F,AB21F,identity,1.000000,0,
OBS_002153,KH 88,word_2,1,AB118,AB118,identity,1.000000,0,
OBS_002154,KH 88,word_3,0,AB50,AB50,identity,1.000000,0,
OBS_002154,KH 88,word_3,1,AB45,AB45,identity,1.000000,0,
OBS_002155,KH 9,.1_stmt,0,A,A,identity,1.000000,0,
OBS_002155,KH 9,.1_stmt,1,SI,SI,identity,1.000000,0,
OBS_002155,KH 9,.1_stmt,2,SU,SU,identity,1.000000,0,
OBS_002155,KH 9,.1_stmt,3,PO,PO,identity,1.000000,0,
OBS_002155,KH 9,.1_stmt,4,A,A,identity,1.000000,0,
OBS_002156,KH 9,.2_log,0,FIC,FIC,identity,1.000000,0,
OBS_002157,KH 9,.3_stmt,0,]I,]I,identity,1.000000,0,
OBS_002157,KH 9,.3_stmt,1,SI,SI,identity,1.000000,0,
OBS_002158,KH 9,.6_log,0,SI,SI,identity,1.000000,0,
OBS_002158,KH 9,.6_log,1,TA2,TA2,identity,1.000000,0,
OBS_002159,KH 9,word_1,0,AB08,AB08,identity,1.000000,0,
OBS_002159,KH 9,word_1,1,AB41,AB41,identity,1.000000,0,
OBS_002159,KH 9,word_1,2,AB58,AB58,identity,1.000000,0,
OBS_002159,KH 9,word_1,3,AB11,AB11,identity,1.000000,0,
OBS_002159,KH 9,word_1,4,AB08,AB08,identity,1.000000,0,
OBS_002160,KH 9,word_2,0,AB28,AB28,identity,1.000000,0,
OBS_002160,KH 9,word_2,1,AB41,AB41,identity,1.000000,0,
OBS_002161,KH 90,.2_stmt,0,MA,MA,identity,1.000000,0,
OBS_002161,KH 90,.2_stmt,1,TA,TA,identity,1.000000,0,
OBS_002161,KH 90,.2_stmt,2,RI,RI,identity,1.000000,0,
OBS_002161,KH 90,.2_stmt,3,TA,TA,identity,1.000000,0,
OBS_002162,KH 90,word_1,0,[?],[?],identity,1.000000,0,
OBS_002162,KH 90,word_1,1,AB57,AB57,identity,1.000000,0,
OBS_002162,KH 90,word_1,2,[?],[?],identity,1.000000,0,
OBS_002163,KH 90,word_2,0,AB80,AB80,identity,1.000000,0,
OBS_002163,KH 90,word_2,1,AB59,AB59,identity,1.000000,0,
OBS_002163,KH 90,word_2,2,AB53,AB53,identity,1.000000,0,
OBS_002163,KH 90,word_2,3,AB59,AB59,identity,1.000000,0,
OBS_002164,KH 91,.1_log,0,GRA,GRA,identity,1.000000,0,
OBS_002165,KH 91,.3_log,0,FIC[,FIC[,identity,1.000000,0,
OBS_002166,KH 91,.4_log,0,*401VAS,*401VAS,identity,1.000000,0,
OBS_002166,KH 91,.4_log,1,RA,RA,suppressed_in_strict,0.350000,1,
OBS_002167,KH 91,.4_log,0,*401VAS,*401VAS,identity,1.000000,0,
OBS_002167,KH 91,.4_log,1,RU,RU,identity,1.000000,0,
OBS_002168,KH 91,word_1,0,AB79,AB79,identity,1.000000,0,
OBS_002169,KH 92,.1_stmt,0,A,A,identity,1.000000,0,
OBS_002169,KH 92,.1_stmt,1,DA,DA,identity,1.000000,0,
OBS_002169,KH 92,.1_stmt,2,QIF,QIF,identity,1.000000,0,
OBS_002169,KH 92,.1_stmt,3,RI,RI,identity,1.000000,0,
OBS_002170,KH 92,.1_stmt,0,KU,KU,identity,1.000000,0,
OBS_002170,KH 92,.1_stmt,1,NI,NI,identity,1.000000,0,
OBS_002170,KH 92,.1_stmt,2,TE,TE,identity,1.000000,0,
OBS_002171,KH 92,.2_stmt,0,]NA,]NA,identity,1.000000,0,
OBS_002171,KH 92,.2_stmt,1,KI,KI,identity,1.000000,0,
OBS_002172,KH 92,word_1,0,AB08,AB08,identity,1.000000,0,
OBS_002172,KH 92,word_1,1,AB01,AB01,identity,1.000000,0,
OBS_002172,KH 92,word_1,2,AB21F,AB21F,identity,1.000000,0,
OBS_002172,KH 92,word_1,3,AB53,AB53,identity,1.000000,0,
OBS_002173,KH 92,word_2,0,AB81,AB81,identity,1.000000,0,
OBS_002173,KH 92,word_2,1,AB30,AB30,identity,1.000000,0,
OBS_002173,KH 92,word_2,2,AB04,AB04,identity,1.000000,0,
OBS_002174,KH 92,word_3,0,AB06,AB06,identity,1.000000,0,
OBS_002174,KH 92,word_3,1,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_002175,KH 92,word_4,0,AB08?,AB08?,identity,1.000000,0,
OBS_002175,KH 92,word_4,1,[?],[?],identity,1.000000,0,
OBS_002176,KH 94,word_3,0,AB17?,AB17?,identity,1.000000,0,
OBS_002177,KH 95,word_1,0,AB09,AB09,identity,1.000000,0,
OBS_002178,KH 97,.a1_stmt,0,]RE,]RE,identity,1.000000,0,
OBS_002178,KH 97,.a1_stmt,1,A,A,identity,1.000000,0,
OBS_002178,KH 97,.a1_stmt,2,JA,JA,identity,1.000000,0,
OBS_002179,KH 97,.b1_stmt,0,SE,SE,identity,1.000000,0,
OBS_002179,KH 97,.b1_stmt,1,I[,I[,identity,1.000000,0,
OBS_002180,KH 97A,word_1,0,AB27,AB27,identity,1.000000,0,
OBS_002181,KH 97A,word_2,0,AB08,AB08,identity,1.000000,0,
OBS_002181,KH 97A,word_2,1,AB57,AB57,identity,1.000000,0,
OBS_002182,KH 97A,word_3,0,AB06,AB06,identity,1.000000,0,
OBS_002183,KH 97B,word_1,0,AB09,AB09,identity,1.000000,0,
OBS_002184,KH 97B,word_2,0,AB28?,AB28?,identity,1.000000,0,
OBS_002185,KH 99,.1_stmt,0,]PA,]PA,identity,1.000000,0,
OBS_002185,KH 99,.1_stmt,1,RI,RI,identity,1.000000,0,
OBS_002185,KH 99,.1_stmt,2,DE,DE,identity,1.000000,0,
OBS_002186,KH 99,.2_stmt,0,]A,]A,identity,1.000000,0,
OBS_002186,KH 99,.2_stmt,1,SI,SI,identity,1.000000,0,
OBS_002187,KH 99,.3_stmt,0,]KU,]KU,identity,1.000000,0,
OBS_002187,KH 99,.3_stmt,1,KA,KA,identity,1.000000,0,
OBS_002188,KH 99,word_1,0,AB03,AB03,identity,1.000000,0,
OBS_002188,KH 99,word_1,1,AB53,AB53,identity,1.000000,0,
OBS_002188,KH 99,word_1,2,AB45,AB45,identity,1.000000,0,
OBS_002189,KH 99,word_2,0,AB08,AB08,identity,1.000000,0,
OBS_002189,KH 99,word_2,1,AB41,AB41,identity,1.000000,0,
OBS_002189,KH 99,word_2,2,AB118,AB118,identity,1.000000,0,
OBS_002190,KH 99,word_3,0,AB81,AB81,identity,1.000000,0,
OBS_002190,KH 99,word_3,1,AB77,AB77,identity,1.000000,0,
OBS_002190,KH 99,word_3,2,[?],[?],identity,1.000000,0,
OBS_002191,KH WA 1002,word_1,0,A501,A501,identity,1.000000,0,
OBS_002192,KH WA 1002,word_1,0,A640,A640,identity,1.000000,0,
OBS_002193,KH WA 1013,word_1,0,AB02,AB02,identity,1.000000,0,
OBS_002194,KH WA 1013,word_1,0,AB86,AB86,identity,1.000000,0,
OBS_002195,KH WA 1014,word_1,0,AB02,AB02,identity,1.000000,0,
OBS_002196,KH WA 1014,word_1,0,AB86,AB86,identity,1.000000,0,
OBS_002197,KH WA 1015,word_1,0,AB02,AB02,identity,1.000000,0,
OBS_002198,KH WA 1015,word_1,0,AB86,AB86,identity,1.000000,0,
OBS_002199,KH WA 1016,word_1,0,AB02,AB02,identity,1.000000,0,
OBS_002200,KH WA 1016,word_1,0,AB86,AB86,identity,1.000000,0,
OBS_002201,KH WC 2004,table1_row2_stmt,0,VIR[,VIR[,identity,1.000000,0,
OBS_002202,KH WC 2005,word_1,0,AB77,AB77,identity,1.000000,0,
OBS_002202,KH WC 2005,word_1,1,AB06,AB06,identity,1.000000,0,
OBS_002202,KH WC 2005,word_1,2,AB30,AB30,identity,1.000000,0,
OBS_002202,KH WC 2005,word_1,3,AB37,AB37,identity,1.000000,0,
OBS_002203,KH WC 2006,table1_row2_stmt,0,*417VAS,*417VAS,identity,1.000000,0,
OBS_002204,KH WC 2007,table1_row2_stmt,0,*417VAS,*417VAS,identity,1.000000,0,
OBS_002205,KH WC 2008,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002206,KH WC 2008,word_1,0,A411B,A411B,identity,1.000000,0,
OBS_002207,KH WC 2009,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002208,KH WC 2009,word_1,0,A411B,A411B,identity,1.000000,0,
OBS_002209,KH WC 2010,table1_row2_stmt,0,*409VAS,*409VAS,identity,1.000000,0,
OBS_002210,KH WC 2011,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002211,KH WC 2012,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002212,KH WC 2013,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002213,KH WC 2014,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002214,KH WC 2015,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002215,KH WC 2016,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002216,KH WC 2017,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002217,KH WC 2018,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002218,KH WC 2019,table1_row2_stmt,0,*411VASA,*411VASA,identity,1.000000,0,
OBS_002219,KH WC 2020,table1_row2_stmt,0,*409VAS,*409VAS,identity,1.000000,0,
OBS_002220,KH WC 2021,table1_row2_stmt,0,*409VAS,*409VAS,identity,1.000000,0,
OBS_002221,KH WC 2022,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002222,KH WC 2023,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002223,KH WC 2024,table1_row2_stmt,0,*411VASB,*411VASB,identity,1.000000,0,
OBS_002224,KH WC 2029 2030,table1_row2_stmt,0,VIR,VIR,identity,1.000000,0,
OBS_002224,KH WC 2029 2030,table1_row2_stmt,1,KA,KA,identity,1.000000,0,
OBS_002225,KH WC 2031,table1_row2_stmt,0,VIR,VIR,identity,1.000000,0,
OBS_002225,KH WC 2031,table1_row2_stmt,1,KA,KA,identity,1.000000,0,
OBS_002226,KH WC 2032,table1_row2_stmt,0,VIR,VIR,identity,1.000000,0,
OBS_002226,KH WC 2032,table1_row2_stmt,1,KA,KA,identity,1.000000,0,
OBS_002227,KH WC 2035,word_1,0,AB61,AB61,identity,1.000000,0,
OBS_002228,KH WC 2036,table1_row2_stmt,0,*164D,*164D,identity,1.000000,0,
OBS_002229,KH WC 2037,table1_row2_stmt,0,*164D,*164D,identity,1.000000,0,
OBS_002230,KH WC 2038,table1_row2_stmt,0,*164D,*164D,identity,1.000000,0,
OBS_002231,KH WC 2039,table1_row2_stmt,0,*164D,*164D,identity,1.000000,0,
OBS_002232,KH WC 2040,table1_row2_stmt,0,*164B,*164B,identity,1.000000,0,
OBS_002233,KH WC 2041,table1_row2_stmt,0,*164C,*164C,identity,1.000000,0,
OBS_002234,KH WC 2042,table1_row2_stmt,0,*164A,*164A,identity,1.000000,0,
OBS_002235,KH WC 2043,table1_row2_stmt,0,*164A,*164A,identity,1.000000,0,
OBS_002236,KH WC 2044 2096,table1_row2_stmt,0,*164A,*164A,identity,1.000000,0,
OBS_002237,KH WC 2045,table1_row2_stmt,0,*164D,*164D,identity,1.000000,0,
OBS_002238,KH WC 2063,table1_row2_stmt,0,OVIS,OVIS,identity,1.000000,0,
OBS_002239,KH WC 2066,table1_row2_stmt,0,I,I,identity,1.000000,0,
OBS_002239,KH WC 2066,table1_row2_stmt,1,[?],[?],identity,1.000000,0,
OBS_002240,KH WC 2069,table1_row2_stmt,0,BOSM,BOSM,identity,1.000000,0,
OBS_002241,KH WC 2070,table1_row2_stmt,0,I,I,identity,1.000000,0,
OBS_002241,KH WC 2070,table1_row2_stmt,1,[?],[?],identity,1.000000,0,
OBS_002242,KH WC 2100,table1_row2_stmt,0,VIR,VIR,identity,1.000000,0,
OBS_002242,KH WC 2100,table1_row2_stmt,1,JA,JA,identity,1.000000,0,
OBS_002243,KH WC 2100,word_1,0,AB100,AB100,identity,1.000000,0,
OBS_002243,KH WC 2100,word_1,1,A352,A352,identity,1.000000,0,
OBS_002243,KH WC 2100,word_1,2,AB57,AB57,identity,1.000000,0,
OBS_002244,KH WC 2102,table1_row2_stmt,0,OVIS,OVIS,identity,1.000000,0,
OBS_002245,KH WC 2103,table1_row2_stmt,0,*408VAS,*408VAS,identity,1.000000,0,
OBS_002246,KH WC 2111,table1_row2_stmt,0,*164D,*164D,identity,1.000000,0,
OBS_002247,KH WC 2122,table1_row2_stmt,0,*408VAS,*408VAS,identity,1.000000,0,
OBS_002248,KH WC 2124,table1_row2_stmt,0,TELA,TELA,identity,1.000000,0,
OBS_002249,KN 1,a.1-2_stmt,0,JA,JA,identity,1.000000,0,
OBS_002249,KN 1,a.1-2_stmt,1,KU,KU,identity,1.000000,0,
OBS_002249,KN 1,a.1-2_stmt,2,TI,TI,identity,1.000000,0,
OBS_002250,KN 1,b.1-3_stmt,0,JA,JA,identity,1.000000,0,
OBS_002250,KN 1,b.1-3_stmt,1,DU,DU,identity,1.000000,0,
OBS_002250,KN 1,b.1-3_stmt,2,RA,RA,suppressed_in_strict,0.350000,1,
OBS_002250,KN 1,b.1-3_stmt,3,TI,TI,identity,1.000000,0,
OBS_002251,KN 1A,word_1,0,AB57,AB57,identity,1.000000,0,
OBS_002251,KN 1A,word_1,1,AB81,AB81,identity,1.000000,0,
OBS_002251,KN 1A,word_1,2,AB37,AB37,identity,1.000000,0,
OBS_002252,KN 1B,word_1,0,AB57,AB57,identity,1.000000,0,
OBS_002252,KN 1B,word_1,1,AB51,AB51,identity,1.000000,0,
OBS_002252,KN 1B,word_1,2,AB60,AB60,identity,1.000000,0,
OBS_002252,KN 1B,word_1,3,AB37,AB37,identity,1.000000,0,
OBS_002253,KN 2,.1_stmt,0,]RU,]RU,identity,1.000000,0,
OBS_002253,KN 2,.1_stmt,1,NA,NA,identity,1.000000,0,
OBS_002254,KN 2,word_1,0,AB26,AB26,identity,1.000000,0,
OBS_002254,KN 2,word_1,1,AB06,AB06,identity,1.000000,0,
OBS_002255,KN 22,a.1_stmt,0,]SU,]SU,identity,1.000000,0,
OBS_002255,KN 22,a.1_stmt,1,JU,JU,identity,1.000000,0,
OBS_002255,KN 22,a.1_stmt,2,TA,TA,identity,1.000000,0,
OBS_002256,KN 22,b_stmt,0,PO,PO,identity,1.000000,0,
OBS_002256,KN 22,b_stmt,1,DI,DI,identity,1.000000,0,
OBS_002256,KN 22,b_stmt,2,PA3,PA3,identity,1.000000,0,
OBS_002257,KN 22A,word_1,0,AB58,AB58,identity,1.000000,0,
OBS_002257,KN 22A,word_1,1,AB65,AB65,identity,1.000000,0,
OBS_002257,KN 22A,word_1,2,AB59,AB59,identity,1.000000,0,
OBS_002258,KN 22A,word_2,0,AB77,AB77,identity,1.000000,0,
OBS_002258,KN 22A,word_2,1,AB46,AB46,identity,1.000000,0,
OBS_002258,KN 22A,word_2,2,[?],[?],identity,1.000000,0,
OBS_002259,KN 22B,word_1,0,AB11,AB11,identity,1.000000,0,
OBS_002259,KN 22B,word_1,1,AB07,AB07,identity,1.000000,0,
OBS_002259,KN 22B,word_1,2,AB56,AB56,identity,1.000000,0,
OBS_002260,KN 22C,word_1,0,AB80,AB80,identity,1.000000,0,
OBS_002260,KN 22C,word_1,1,AB58,AB58,identity,1.000000,0,
OBS_002260,KN 22C,word_1,2,AB73,AB73,identity,1.000000,0,
OBS_002260,KN 22C,word_1,3,[?],[?],identity,1.000000,0,
OBS_002260,KN 22C,word_1,4,AB06,AB06,identity,1.000000,0,
OBS_002260,KN 22C,word_1,5,[?],[?],identity,1.000000,0,
OBS_002261,KN 28,b.3_log,0,SU,SU,identity,1.000000,0,
OBS_002261,KN 28,b.3_log,1,MI,MI,identity,1.000000,0,
OBS_002262,KN 28B,word_1,0,[?],[?],identity,1.000000,0,
OBS_002262,KN 28B,word_1,1,AB04,AB04,identity,1.000000,0,
OBS_002263,KN 32,a.2_stmt,0,A,A,identity,1.000000,0,
OBS_002263,KN 32,a.2_stmt,1,KA,KA,identity,1.000000,0,
OBS_002263,KN 32,a.2_stmt,2,TA[,TA[,identity,1.000000,0,
OBS_002264,KN 32,b.2_stmt,0,SA,SA,identity,1.000000,0,
OBS_002264,KN 32,b.2_stmt,1,PU,PU,identity,1.000000,0,
OBS_002265,KN 32,b.3_stmt,0,JA,JA,identity,1.000000,0,
OBS_002265,KN 32,b.3_stmt,1,SU,SU,identity,1.000000,0,
OBS_002266,KN 32A,word_1,0,AB08,AB08,identity,1.000000,0,
OBS_002266,KN 32A,word_1,1,AB03,AB03,identity,1.000000,0,
OBS_002266,KN 32A,word_1,2,[?],[?],identity,1.000000,0,
OBS_002267,KN 32A,word_2,0,AB08,AB08,identity,1.000000,0,
OBS_002267,KN 32A,word_2,1,AB77,AB77,identity,1.000000,0,
OBS_002267,KN 32A,word_2,2,AB59,AB59,identity,1.000000,0,
OBS_002267,KN 32A,word_2,3,[?],[?],identity,1.000000,0,
OBS_002268,KN 32B,word_1,0,[?],[?],identity,1.000000,0,
OBS_002268,KN 32B,word_1,1,AB04,AB04,identity,1.000000,0,
OBS_002269,KN 32B,word_2,0,[?],[?],identity,1.000000,0,
OBS_002269,KN 32B,word_2,1,AB31,AB31,identity,1.000000,0,
OBS_002269,KN 32B,word_2,2,AB50,AB50,identity,1.000000,0,
OBS_002270,KN 32B,word_3,0,AB03,AB03,identity,1.000000,0,
OBS_002271,KN 32B,word_4,0,[?],[?],identity,1.000000,0,
OBS_002271,KN 32B,word_4,1,AB57,AB57,identity,1.000000,0,
OBS_002271,KN 32B,word_4,2,AB58,AB58,identity,1.000000,0,
OBS_002272,KN WB 33A,word_1,0,AB16,AB16,identity,1.000000,0,
OBS_002272,KN WB 33A,word_1,1,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_002273,KN WB 33B,word_1,0,AB55,AB55,identity,1.000000,0,
OBS_002273,KN WB 33B,word_1,1,AB09,AB09,identity,1.000000,0,
OBS_002273,KN WB 33B,word_1,2,[?],[?],identity,1.000000,0,
OBS_002274,KN WC 26,a: RU-JA_log,0,IMPRESSION,IMPRESSION,identity,1.000000,0,
OBS_002274,KN WC 26,a: RU-JA_log,1,DISC,DISC,identity,1.000000,0,
OBS_002274,KN WC 26,a: RU-JA_log,2,NO,NO,identity,1.000000,0,
OBS_002274,KN WC 26,a: RU-JA_log,3,PAPYRUS,PAPYRUS,identity,1.000000,0,
OBS_002275,KN WC 26,a: RU-JA_stmt,0,B,B,identity,1.000000,0,
OBS_002275,KN WC 26,a: RU-JA_stmt,1,NI,NI,identity,1.000000,0,
OBS_002275,KN WC 26,a: RU-JA_stmt,2,PI,PI,identity,1.000000,0,
OBS_002276,KN WC 26A,word_1,0,AB26,AB26,identity,1.000000,0,
OBS_002276,KN WC 26A,word_1,1,AB57,AB57,identity,1.000000,0,
OBS_002277,KN WC 26B,word_1,0,AB30,AB30,identity,1.000000,0,
OBS_002277,KN WC 26B,word_1,1,AB39,AB39,identity,1.000000,0,
OBS_002278,KN WC 29,table1_row2_stmt,0,CAPM,CAPM,identity,1.000000,0,
OBS_002279,KN WC 3,word_1,0,AB77,AB77,identity,1.000000,0,
OBS_002279,KN WC 3,word_1,1,AB28,AB28,identity,1.000000,0,
OBS_002279,KN WC 3,word_1,2,AB77,AB77,identity,1.000000,0,
OBS_002280,KN WC 30,word_1,0,AB57,AB57,identity,1.000000,0,
OBS_002280,KN WC 30,word_1,1,AB60,AB60,identity,1.000000,0,
OBS_002281,KN WC 42,b: ]-NA_log,0,IMPRESSION,IMPRESSION,identity,1.000000,0,
OBS_002281,KN WC 42,b: ]-NA_log,1,MOTIF,MOTIF,identity,1.000000,0,
OBS_002281,KN WC 42,b: ]-NA_log,2,NOT,NOT,identity,1.000000,0,
OBS_002281,KN WC 42,b: ]-NA_log,3,PRESERVED,PRESERVED,identity,1.000000,0,
OBS_002282,KN WC 42,b: ]-NA_stmt,0,A,A,identity,1.000000,0,
OBS_002282,KN WC 42,b: ]-NA_stmt,1,O,O,identity,1.000000,0,
OBS_002283,KN WC 43,a: vestigia_log,0,NOT,NOT,identity,1.000000,0,
OBS_002283,KN WC 43,a: vestigia_log,1,PRESERVED,PRESERVED,identity,1.000000,0,
OBS_002284,KN WC 48,a: ]TE_stmt,0,B,B,identity,1.000000,0,
OBS_002284,KN WC 48,a: ]TE_stmt,1,VESTIGIA,VESTIGIA,identity,1.000000,0,
OBS_002285,KN ZB 20,word_1,0,AB06,AB06,identity,1.000000,0,
OBS_002285,KN ZB 20,word_1,1,AB08,AB08,identity,1.000000,0,
OBS_002285,KN ZB 20,word_1,2,AB56,AB56,identity,1.000000,0,
OBS_002286,KN ZB 35,table1_row2_log,0,]OLE,]OLE,identity,1.000000,0,
OBS_002287,KN ZB 35,table1_row2_stmt,0,]JA[,]JA[,identity,1.000000,0,
OBS_002287,KN ZB 35,table1_row2_stmt,1,]DI,]DI,identity,1.000000,0,
OBS_002287,KN ZB 35,table1_row2_stmt,2,]WI[,]WI[,identity,1.000000,0,
OBS_002288,KN ZB 35,word_1,0,AB57,AB57,identity,1.000000,0,
OBS_002289,KN ZB 35,word_2,0,AB07,AB07,identity,1.000000,0,
OBS_002290,KN ZB 35,word_3,0,AB40,AB40,identity,1.000000,0,
OBS_002291,KN ZB 4,word_1,0,[?],[?],identity,1.000000,0,
OBS_002291,KN ZB 4,word_1,1,AB65,AB65,identity,1.000000,0,
OBS_002292,KN ZB 4,word_2,0,AB57,AB57,identity,1.000000,0,
OBS_002292,KN ZB 4,word_2,1,AB41,AB41,identity,1.000000,0,
OBS_002293,KN ZB 4,word_3,0,AB41,AB41,identity,1.000000,0,
OBS_002294,KN ZB 40,word_1,0,AB08,AB08,identity,1.000000,0,
OBS_002294,KN ZB 40,word_1,1,AB03,AB03,identity,1.000000,0,
OBS_002294,KN ZB 40,word_1,2,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_002295,KN ZB 40,word_2,0,AB10,AB10,identity,1.000000,0,
OBS_002295,KN ZB 40,word_2,1,AB06,AB06,identity,1.000000,0,
OBS_002295,KN ZB 40,word_2,2,AB08,AB08,identity,1.000000,0,
OBS_002296,KN ZB 5,word_1,0,AB08,AB08,identity,1.000000,0,
OBS_002296,KN ZB 5,word_1,1,AB69,AB69,identity,1.000000,0,
OBS_002296,KN ZB 5,word_1,2,AB53,AB53,identity,1.000000,0,
OBS_002296,KN ZB 5,word_1,3,AB41,AB41,identity,1.000000,0,
OBS_002296,KN ZB 5,word_1,4,AB37,AB37,identity,1.000000,0,
OBS_002297,KN ZC 6,word_1,0,AB34,AB34,identity,1.000000,0,
OBS_002297,KN ZC 6,word_1,1,AB37,AB37,identity,1.000000,0,
OBS_002297,KN ZC 6,word_1,2,AB53,AB53,identity,1.000000,0,
OBS_002298,KN ZC 6,word_2,0,AB08,AB08,identity,1.000000,0,
OBS_002298,KN ZC 6,word_2,1,AB07,AB07,identity,1.000000,0,
OBS_002298,KN ZC 6,word_2,2,AB01,AB01,identity,1.000000,0,
OBS_002298,KN ZC 6,word_2,3,AB67,AB67,exact,1.000000,0,Canonical sign form
